time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.pitch_angle,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driver_demands.steering
4.77,112.6385071,0.813396904,21.85218087,-0.205465476,-0.009106948,0.024920676,0.128168137,0.009997206,0.925130522
4.78,112.8554628,0.839581026,21.85187878,-0.207006993,-0.009119133,0.025015801,0.130468889,0.00999656,0.926926167
4.79,113.0723565,0.866249565,21.85157207,-0.208493288,-0.009131147,0.025107494,0.132774045,0.009998008,0.928612202
4.8,113.2891869,0.893403832,21.85126118,-0.209927183,-0.009142961,0.025195848,0.135083456,0.010000199,0.930187467
4.81,113.5059528,0.921045077,21.85094661,-0.211311657,-0.009154549,0.025280948,0.137396968,0.010002588,0.931650978
4.82,113.7226528,0.949174481,21.85062894,-0.212649688,-0.009165887,0.025362861,0.13971443,0.010004593,0.933002127
4.83,113.9392857,0.97779316,21.85030869,-0.213944084,-0.009176954,0.025441645,0.142035684,0.010004952,0.934477092
4.84,114.1558501,1.00690217,21.84998616,-0.215196398,-0.009187733,0.025517372,0.144360575,0.010002574,0.93584059
4.85,114.3723448,1.036502522,21.84966165,-0.216407262,-0.009198207,0.02559012,0.146688951,0.00999945,0.937091621
4.86,114.5887684,1.06659518,21.84933553,-0.217577974,-0.009208362,0.025659964,0.149020667,0.00999638,0.938230614
4.87,114.8051197,1.097181062,21.8490081,-0.218710298,-0.009218187,0.025726983,0.15135558,0.009994241,0.939258515
4.88,115.0213973,1.12826103,21.84867977,-0.219806256,-0.009227673,0.02579125,0.153693544,0.009995228,0.940175646
4.89,115.2376001,1.159835892,21.84835101,-0.220867933,-0.009236813,0.025852828,0.156034409,0.009997933,0.940982457
4.9,115.4537266,1.191906398,21.84802235,-0.221897324,-0.009245604,0.025911769,0.158378021,0.010001098,0.941705208
4.91,115.6697757,1.224473245,21.84769423,-0.222896095,-0.009254044,0.025968118,0.160724218,0.010004027,0.942530861
4.92,115.8857461,1.257537079,21.84736692,-0.22386467,-0.009262132,0.026021934,0.163072837,0.010005756,0.943248677
4.93,116.1016365,1.291098511,21.84704066,-0.224802722,-0.009269872,0.026073282,0.165423717,0.010004342,0.943859198
4.94,116.3174457,1.325158114,21.84671576,-0.225710562,-0.009277264,0.026122225,0.167776703,0.010002051,0.944363717
4.95,116.5331724,1.359716419,21.8463925,-0.226588949,-0.009284315,0.026168828,0.17013164,0.009999808,0.944763963
4.96,116.7488154,1.394773912,21.84607123,-0.227438891,-0.00929103,0.026213152,0.172488369,0.009997917,0.945060986
4.97,116.9643734,1.430331032,21.84575239,-0.228261466,-0.009297418,0.026255244,0.174846726,0.009997163,0.945256142
4.98,117.1798452,1.466388169,21.84543645,-0.229057683,-0.009303486,0.026295143,0.177206544,0.009997347,0.945404425
4.99,117.3952295,1.502945666,21.84512381,-0.229828127,-0.009309246,0.02633288,0.179567648,0.009997815,0.945639612
5,117.6105252,1.540003823,21.84481464,-0.230572222,-0.009314708,0.026368503,0.181929865,0.009998337,0.945780195
5.01,117.825731,1.577562914,21.84450919,-0.231288862,-0.009319883,0.02640206,0.184293025,0.00999895,0.945828272
5.02,118.0408458,1.615623179,21.84420767,-0.231977586,-0.009324784,0.026433601,0.186656963,0.009999826,0.945786681
5.03,118.2558683,1.654184824,21.84391031,-0.232638384,-0.009329421,0.026463178,0.189021517,0.010000793,0.945658218
5.04,118.4707973,1.693248017,21.84361741,-0.233271422,-0.009333809,0.026490838,0.191386524,0.010001814,0.945444532
5.05,118.6856316,1.732812887,21.84332932,-0.233876853,-0.009337959,0.026516625,0.19375182,0.01000263,0.945147385
5.06,118.9003701,1.772879524,21.84304641,-0.234454752,-0.009341885,0.026540576,0.19611724,0.010002554,0.944849675
5.07,119.1150115,1.813447981,21.84276893,-0.235004753,-0.0093456,0.026562728,0.198482621,0.010001381,0.944629006
5.08,119.3295547,1.854518283,21.84249699,-0.235525631,-0.009349116,0.026583138,0.200847803,0.009999936,0.944330838
5.09,119.5439986,1.896090433,21.84223074,-0.236016105,-0.009352447,0.02660186,0.203212639,0.009998537,0.943956648
5.1,119.758342,1.938164409,21.84197032,-0.236475637,-0.009355605,0.02661895,0.205576988,0.009997551,0.943508724
5.11,119.9725836,1.980740161,21.84171591,-0.236904164,-0.0093586,0.026634465,0.207940713,0.009997838,0.942989435
5.12,120.1867225,2.023817606,21.84146774,-0.237301908,-0.009361445,0.026648452,0.210303681,0.009998649,0.942400276
5.13,120.4007574,2.067396629,21.84122614,-0.237669252,-0.00936415,0.026660946,0.212665762,0.009999615,0.941742957
5.14,120.6146871,2.111477081,21.84099141,-0.238006623,-0.009366728,0.026671974,0.215026826,0.010000509,0.941127845
5.15,120.8285107,2.156058781,21.84076372,-0.238313982,-0.009369187,0.02668156,0.217386746,0.010000971,0.940577761
5.16,121.0422269,2.201141525,21.84054312,-0.238590508,-0.00937154,0.026689738,0.219745399,0.01000059,0.939965122
5.17,121.2558347,2.246725087,21.84032974,-0.23883548,-0.009373793,0.026696539,0.222102676,0.01,0.939290656
5.18,121.4693329,2.292809225,21.84012367,-0.239048885,-0.009375957,0.026701995,0.224458475,0.009999465,0.938555731
5.19,121.6827205,2.339393667,21.83992506,-0.239231164,-0.009378038,0.026706133,0.226812695,0.009999169,0.937761653
5.2,121.8959963,2.386478115,21.83973412,-0.23938304,-0.009380044,0.026708974,0.229165244,0.009999599,0.93690898
5.21,122.1091593,2.434062242,21.83955111,-0.239505379,-0.009381981,0.026710528,0.231516026,0.010000495,0.935998609
5.22,122.3222083,2.482145689,21.83937628,-0.239599079,-0.009383857,0.0267108,0.233864947,0.010001545,0.935167124
5.23,122.5351425,2.530728072,21.83920973,-0.239664447,-0.009385677,0.026709799,0.236211917,0.010002539,0.934384279
5.24,122.7479606,2.579808983,21.8390515,-0.239701025,-0.009387447,0.026707543,0.238556851,0.010003098,0.933549255
5.25,122.9606616,2.629388004,21.83890165,-0.239708561,-0.00938917,0.026704055,0.240899671,0.010002231,0.932663252
5.26,123.1732445,2.679464696,21.83876025,-0.23968746,-0.00939085,0.026699362,0.24324031,0.010001021,0.931727748
5.27,123.3857083,2.7300386,21.83862739,-0.23963855,-0.00939249,0.026693489,0.245578703,0.009999842,0.930743797
5.28,123.5980519,2.781109233,21.83850324,-0.239562908,-0.009394094,0.026686458,0.247914786,0.009998764,0.929711714
5.29,123.8102743,2.832676083,21.838388,-0.239461735,-0.009395662,0.026678285,0.250248496,0.009997929,0.928632004
5.3,124.0223745,2.884738615,21.8382819,-0.239336228,-0.009397198,0.026668978,0.25257977,0.009997326,0.927665381
5.31,124.2343514,2.937296269,21.83818494,-0.239186871,-0.009398703,0.026658556,0.254908547,0.009996819,0.926730561
5.32,124.4462042,2.990348471,21.83809713,-0.239013382,-0.009400178,0.026647048,0.25723477,0.009996399,0.925751436
5.33,124.6579318,3.043894636,21.83801848,-0.238815812,-0.009401622,0.026634487,0.259558393,0.009996438,0.924728953
5.34,124.8695332,3.097934167,21.83794901,-0.238594835,-0.009403037,0.026620907,0.261879375,0.009998227,0.923664686
5.35,125.0810075,3.152466446,21.83788877,-0.238351521,-0.009404421,0.026606342,0.264197678,0.010000521,0.922559809
5.36,125.2923536,3.207490835,21.83783789,-0.238087159,-0.009405774,0.026590821,0.266513264,0.010002953,0.921414812
5.37,125.5035707,3.263006676,21.83779653,-0.23780312,-0.009407094,0.026574364,0.268826096,0.01000505,0.920230339
5.38,125.7146578,3.319013285,21.83776485,-0.237500732,-0.009408382,0.026556982,0.271136133,0.010005741,0.91919037
5.39,125.9256139,3.375509963,21.83774281,-0.237180458,-0.009409636,0.026538701,0.273443336,0.010004411,0.91816668
5.4,126.1364381,3.432496,21.83773035,-0.236841984,-0.009410855,0.026519554,0.275747673,0.010002544,0.917106034
5.41,126.3471295,3.489970681,21.83772745,-0.236485441,-0.009412037,0.026499575,0.278049121,0.010000725,0.916009082
5.42,126.5576872,3.547933282,21.83773406,-0.236111562,-0.00941318,0.026478802,0.280347659,0.009999021,0.914877088
5.43,126.7681103,3.606383062,21.8377502,-0.235721455,-0.009414282,0.026457273,0.282643271,0.009997574,0.91371094
5.44,126.9783978,3.665319268,21.83777594,-0.235316432,-0.009415342,0.026435017,0.284935939,0.009996274,0.912511122
5.45,127.1885489,3.724741125,21.83781143,-0.234897867,-0.009416357,0.026412054,0.287225644,0.009995045,0.911278227
5.46,127.3985626,3.784647844,21.83785677,-0.234467064,-0.009417326,0.026388397,0.289512365,0.009994109,0.910216671
5.47,127.6084381,3.845038619,21.83791185,-0.234024342,-0.009418249,0.026364073,0.291796081,0.009994259,0.909156624
5.48,127.8181746,3.905912643,21.83797657,-0.233569236,-0.009419123,0.026339116,0.294076779,0.009996772,0.908065623
5.49,128.0277711,3.967269106,21.83805087,-0.233101855,-0.009419946,0.026313562,0.296354451,0.010000012,0.906944452
5.5,128.2372267,4.029107195,21.83813465,-0.232622889,-0.009420718,0.02628745,0.298629096,0.010003299,0.905794523
5.51,128.4465407,4.091426085,21.8382279,-0.232133393,-0.009421436,0.026260818,0.300900714,0.010005903,0.904616793
5.52,128.6557122,4.154224938,21.83833065,-0.231634605,-0.009422099,0.026233693,0.303169301,0.010005968,0.903412005
5.53,128.8647403,4.217502907,21.83844301,-0.23112781,-0.009422707,0.026206097,0.305434856,0.010004182,0.902181101
5.54,129.0736242,4.281259127,21.83856505,-0.230614197,-0.009423259,0.02617804,0.307697372,0.010001945,0.901146649
5.55,129.282363,4.345492725,21.83869658,-0.23009386,-0.009423754,0.026149551,0.309956842,0.009999823,0.900103172
5.56,129.490956,4.410202833,21.83883748,-0.229566107,-0.009424193,0.026120664,0.312213269,0.009998113,0.899036375
5.57,129.6994023,4.475388584,21.83898762,-0.229030942,-0.009424574,0.026091417,0.314466662,0.009997892,0.897946951
5.58,129.9077011,4.54104911,21.83914689,-0.228488945,-0.009424897,0.026061849,0.316717034,0.009998054,0.896835847
5.59,130.1158516,4.607183538,21.83931522,-0.227941063,-0.009425162,0.026031999,0.318964398,0.009998302,0.895703239
5.6,130.3238529,4.673790988,21.83949262,-0.22738843,-0.009425369,0.026001896,0.32120877,0.009998713,0.894549164
5.61,130.5317044,4.74087057,21.83967918,-0.226832237,-0.009425519,0.025971559,0.323450161,0.009999599,0.893374201
5.62,130.7394051,4.808421385,21.8398749,-0.226273584,-0.009425612,0.025940998,0.325688579,0.010001008,0.892413701
5.63,130.9469543,4.876442529,21.84007957,-0.225712406,-0.00942565,0.025910242,0.327924033,0.010002596,0.891433916
5.64,131.1543512,4.944933105,21.84029303,-0.225147874,-0.009425634,0.025879322,0.330156539,0.010004209,0.890435193
5.65,131.361595,5.013892224,21.84051514,-0.224579966,-0.009425564,0.025848273,0.332386123,0.010004999,0.88941844
5.66,131.5686849,5.083318998,21.84074573,-0.22400923,-0.00942544,0.025817132,0.334612811,0.010002672,0.888384871
5.67,131.7756202,5.153212537,21.84098474,-0.223436572,-0.009425265,0.025785931,0.336836632,0.009999299,0.88733472
5.68,131.9824001,5.223571949,21.84123215,-0.222863065,-0.00942504,0.025754695,0.339057613,0.009995734,0.886267953
5.69,132.1890237,5.294396333,21.841488,-0.222289824,-0.009424766,0.025723436,0.341275779,0.009992763,0.885196322
5.7,132.3954904,5.365684784,21.84175229,-0.221717815,-0.009424446,0.02569216,0.343491151,0.009992004,0.884331847
5.71,132.6017994,5.437436397,21.84202476,-0.221146834,-0.009424081,0.025660889,0.34570375,0.009994942,0.883451536
5.72,132.8079499,5.509650276,21.84230525,-0.220575988,-0.009423674,0.025629652,0.347913607,0.009998971,0.882555555
5.73,133.0139412,5.582325535,21.84259356,-0.220005191,-0.009423226,0.025598479,0.350120758,0.010003056,0.8816447
5.74,133.2197724,5.655461296,21.84288955,-0.219434934,-0.009422738,0.0255674,0.352325242,0.010006137,0.880720054
5.75,133.4254429,5.72905668,21.8431931,-0.218866069,-0.009422213,0.025536445,0.354527099,0.010005609,0.879781814
5.76,133.6309518,5.803110804,21.84350422,-0.218299616,-0.009421653,0.025505634,0.356726367,0.010003072,0.878830212
5.77,133.8362985,5.877622787,21.8438229,-0.217736625,-0.00942106,0.025474974,0.358923082,0.010000066,0.877884991
5.78,134.0414822,5.952591742,21.84414912,-0.217177952,-0.009420436,0.025444468,0.361117275,0.009997346,0.877141861
5.79,134.2465021,6.028016784,21.84448263,-0.216623283,-0.009419785,0.025414133,0.363308977,0.009995736,0.876386023
5.8,134.4513575,6.103897043,21.84482321,-0.21607165,-0.009419107,0.025383996,0.365498229,0.009997039,0.875617186
5.81,134.6560476,6.180231662,21.84517068,-0.215522899,-0.009418405,0.025354082,0.367685075,0.009999225,0.874835993
5.82,134.8605717,6.257019789,21.84552487,-0.214977455,-0.009417681,0.02532442,0.369869564,0.010001462,0.874043398
5.83,135.0649291,6.334260577,21.84588568,-0.214436106,-0.009416937,0.025295035,0.372051746,0.010003333,0.873239514
5.84,135.269119,6.41195318,21.84625307,-0.213899806,-0.009416174,0.025265942,0.374231666,0.010003772,0.872424664
5.85,135.4731406,6.490096751,21.84662706,-0.213369538,-0.009415395,0.025237146,0.376409367,0.010002994,0.871623173
5.86,135.6769932,6.568690441,21.84700758,-0.21284606,-0.009414603,0.025208647,0.378584888,0.010001924,0.871021326
5.87,135.8806761,6.647733408,21.84739438,-0.212328953,-0.009413798,0.025180458,0.380758269,0.010000921,0.870408374
5.88,136.0841885,6.727224822,21.84778724,-0.211817174,-0.009412984,0.025152601,0.382929554,0.010000098,0.869783434
5.89,136.2875298,6.807163872,21.84818598,-0.211310502,-0.009412162,0.025125099,0.385098798,0.00999993,0.86914626
5.9,136.490699,6.887549752,21.84859041,-0.210809315,-0.009411333,0.025097976,0.387266055,0.009999947,0.86849709
5.91,136.6936956,6.968381663,21.84900044,-0.210314361,-0.009410498,0.025071253,0.38943138,0.010000035,0.867835723
5.92,136.8965187,7.049658808,21.84941603,-0.209826566,-0.00940966,0.02504494,0.391594823,0.010000023,0.867162327
5.93,137.0991676,7.13138039,21.84983719,-0.209346884,-0.009408819,0.025019035,0.393756432,0.009999507,0.86650182
5.94,137.3016415,7.21354561,21.85026386,-0.208876035,-0.009407979,0.02499353,0.39591625,0.009998337,0.866039559
5.95,137.5039398,7.296153679,21.8506958,-0.208413543,-0.00940714,0.024968434,0.398074318,0.009997018,0.86556673
5.96,137.7060616,7.379203821,21.85113277,-0.207958284,-0.009406304,0.024943759,0.400230685,0.009995746,0.865083069
5.97,137.9080063,7.462695277,21.85157461,-0.207509942,-0.009405471,0.024919523,0.402385406,0.00999499,0.864588733
5.98,138.109773,7.546627296,21.85202112,-0.207068782,-0.009404644,0.024895743,0.404538536,0.009995867,0.864083823
5.99,138.3113609,7.630999136,21.85247221,-0.206635428,-0.009403822,0.024872435,0.406690132,0.00999744,0.863567658
6,138.5127695,7.715810057,21.85292784,-0.206210681,-0.009403006,0.024849606,0.408840244,0.009999208,0.863039685
6.01,138.7139978,7.801059318,21.85338802,-0.205795374,-0.009402198,0.024827251,0.410988921,0.010000937,0.862521052
6.02,138.9150452,7.886746183,21.8538527,-0.205390137,-0.009401399,0.024805358,0.413136207,0.01000236,0.862201605
6.03,139.1159108,7.972869919,21.85432162,-0.204994407,-0.00940061,0.024783934,0.415282142,0.010003154,0.861869917
6.04,139.316594,8.059429812,21.85479458,-0.204606972,-0.009399832,0.024762989,0.417426775,0.010003803,0.861525977
6.05,139.5170939,8.146425162,21.85527139,-0.204227446,-0.009399065,0.024742536,0.41957016,0.010004505,0.861170205
6.06,139.7174098,8.233855282,21.85575189,-0.203856028,-0.00939831,0.024722593,0.421712352,0.010004793,0.860802966
6.07,139.9175409,8.321719488,21.85623598,-0.203493281,-0.009397566,0.024703169,0.423853405,0.010003509,0.860423973
6.08,140.1174864,8.410017101,21.85672364,-0.203139932,-0.009396835,0.024684269,0.42599337,0.010001248,0.860033083
6.09,140.3172456,8.498747442,21.85721487,-0.202796735,-0.009396117,0.024665882,0.428132291,0.009998772,0.859645098
6.1,140.5168177,8.587909836,21.85770963,-0.202464256,-0.009395413,0.024647993,0.430270211,0.009996535,0.859462571
6.11,140.7162019,8.677503612,21.85820768,-0.202141843,-0.009394723,0.024630603,0.432407167,0.009995254,0.859267928
6.12,140.9153975,8.767528114,21.85870881,-0.20182815,-0.009394048,0.024613719,0.434543205,0.009996834,0.85906082
6.13,141.1144036,8.857982707,21.85921285,-0.201522665,-0.009393388,0.024597352,0.436678376,0.009999216,0.858841265
6.14,141.3132194,8.948866764,21.85971963,-0.201225486,-0.009392742,0.024581514,0.438812733,0.010001677,0.858609188
6.15,141.5118443,9.040179662,21.86022906,-0.200937091,-0.009392111,0.024566215,0.440946327,0.010003592,0.858363971
6.16,141.7102773,9.131920785,21.86074112,-0.200658143,-0.009391495,0.024551455,0.443079206,0.010003397,0.858105253
6.17,141.9085177,9.224089515,21.86125584,-0.200389345,-0.009390893,0.024537223,0.445211413,0.01000124,0.857837967
6.18,142.1065647,9.316685237,21.8617732,-0.200131267,-0.009390308,0.024523499,0.447342985,0.009998585,0.857783813
6.19,142.3044174,9.40970734,21.86229294,-0.199883247,-0.009389739,0.02451028,0.449473958,0.009996054,0.857715791
6.2,142.5020752,9.50315523,21.86281488,-0.199643856,-0.009389185,0.02449757,0.451604373,0.009994291,0.857633465
6.21,142.6995371,9.597028329,21.86333886,-0.199412519,-0.009388648,0.024485376,0.453734278,0.009995611,0.857536675
6.22,142.8968024,9.691326067,21.86386472,-0.19918928,-0.009388126,0.024473707,0.455863721,0.009997768,0.857425382
6.23,143.0938703,9.786047881,21.86439238,-0.198974574,-0.009387619,0.024462568,0.45799275,0.010000123,0.857299253
6.24,143.2907398,9.881193211,21.86492183,-0.198769023,-0.009387128,0.024451956,0.460121407,0.010002146,0.857158298
6.25,143.4874103,9.976761497,21.8654531,-0.198573291,-0.009386653,0.024441856,0.462249733,0.010002771,0.857002782
6.26,143.6838809,10.07275218,21.86598619,-0.198387924,-0.009386193,0.024432245,0.464377759,0.010001483,0.857056861
6.27,143.8801507,10.1691647,21.86652087,-0.198212263,-0.00938575,0.024423115,0.466505516,0.009999692,0.857104996
6.28,144.0762189,10.26599852,21.86705697,-0.198044869,-0.009385323,0.024414466,0.46863304,0.00999795,0.857138726
6.29,144.2720848,10.36325311,21.86759434,-0.197885113,-0.009384912,0.024406301,0.470760373,0.009997039,0.857157832
6.3,144.4677474,10.46092796,21.86813282,-0.197732958,-0.009384516,0.024398626,0.472887558,0.009998865,0.857161863
6.31,144.663206,10.55902255,21.86867235,-0.197588735,-0.009384136,0.024391445,0.475014637,0.01000191,0.857149798
6.32,144.8584596,10.65753637,21.86921291,-0.197452944,-0.009383771,0.024384755,0.477141648,0.010005277,0.857120796
6.33,145.0535074,10.75646891,21.86975454,-0.197326148,-0.009383421,0.024378542,0.479268625,0.010008162,0.857074218
6.34,145.2483487,10.85581967,21.87029725,-0.197208845,-0.009383087,0.024372784,0.481395598,0.010008915,0.857216234
6.35,145.4429824,10.95558814,21.87084085,-0.197100486,-0.009382769,0.024367473,0.483522592,0.01000534,0.857364364
6.36,145.6374079,11.05577382,21.87138518,-0.196999846,-0.009382467,0.024362603,0.485649639,0.010000555,0.857494603
6.37,145.8316241,11.15637622,21.87193012,-0.196906386,-0.00938218,0.024358174,0.487776772,0.009995822,0.857607555
6.38,146.0256304,11.25739488,21.87247555,-0.196820101,-0.009381908,0.024354186,0.489904028,0.009992153,0.857703626
6.39,146.2194257,11.35882932,21.87302141,-0.196741288,-0.009381652,0.024350633,0.49203144,0.009992116,0.857782643
6.4,146.4130092,11.46067907,21.8735677,-0.196670374,-0.00938141,0.024347509,0.494159038,0.009994463,0.857844463
6.41,146.6063801,11.56294365,21.87411447,-0.196607806,-0.009381184,0.024344792,0.496286847,0.009997457,0.85788872
6.42,146.7995374,11.6656226,21.87466173,-0.19655393,-0.009380973,0.02434246,0.49841489,0.010000363,0.85810231
6.43,146.9924804,11.76871544,21.87520929,-0.196508149,-0.009380777,0.024340499,0.500543183,0.010002674,0.85834125
6.44,147.1852081,11.87222172,21.87575701,-0.196469177,-0.009380597,0.024338908,0.50267175,0.010003005,0.858561885
6.45,147.3777197,11.97614098,21.87630478,-0.196436314,-0.009380431,0.024337686,0.504800618,0.010002853,0.858764556
6.46,147.5700142,12.08047277,21.87685249,-0.196409435,-0.00938028,0.024336836,0.506929816,0.010002723,0.858949449
6.47,147.7620908,12.18521667,21.87740008,-0.196388752,-0.009380144,0.024336362,0.509059371,0.010002406,0.859116247
6.48,147.9539486,12.29037224,21.87794757,-0.196374643,-0.009380021,0.024336258,0.511189309,0.010001286,0.859264815
6.49,148.1455866,12.39593902,21.878495,-0.19636753,-0.009379913,0.024336512,0.513319649,0.009999418,0.859395082
6.5,148.3370041,12.50191658,21.87904239,-0.196367759,-0.009379818,0.024337103,0.515450408,0.009997381,0.859671517
6.51,148.5282001,12.60830448,21.87958959,-0.196374841,-0.009379738,0.024338023,0.5175816,0.009995463,0.859994007
6.52,148.7191737,12.71510228,21.88013646,-0.196387546,-0.009379672,0.024339269,0.519713243,0.009994247,0.860296654
6.53,148.909924,12.82230957,21.88068289,-0.196405097,-0.009379619,0.024340844,0.521845358,0.009995857,0.860579252
6.54,149.10045,12.92992592,21.88122879,-0.196427338,-0.00937958,0.024342751,0.523977972,0.00999823,0.860841671
6.55,149.290751,13.03795091,21.8817741,-0.196454482,-0.009379553,0.024344992,0.526111109,0.010000785,0.861083475
6.56,149.4808259,13.14638414,21.88231885,-0.196486936,-0.009379539,0.024347563,0.528244789,0.010003032,0.861304536
6.57,149.6706739,13.25522519,21.88286308,-0.196525164,-0.009379537,0.024350449,0.530379031,0.010003976,0.861504932
6.58,149.860294,13.36447363,21.88340683,-0.196569571,-0.009379548,0.024353629,0.532513847,0.010003168,0.8618249
6.59,150.0496853,13.47412904,21.88394999,-0.196619829,-0.009379571,0.024357088,0.534649249,0.010001905,0.862214217
6.6,150.2388469,13.58419101,21.88449241,-0.196674796,-0.009379607,0.024360822,0.536785249,0.010000691,0.86258277
6.61,150.4277779,13.69465914,21.885034,-0.196733608,-0.009379654,0.02436483,0.538921866,0.009999765,0.862930543
6.62,150.6164774,13.80553301,21.88557467,-0.196796051,-0.009379714,0.024369113,0.541059123,0.009999695,0.863257173
6.63,150.8049444,13.91681224,21.88611436,-0.19686231,-0.009379784,0.024373674,0.543197039,0.010000012,0.863561746
6.64,150.993178,14.02849642,21.8866531,-0.196932787,-0.009379865,0.024378509,0.545335635,0.010000455,0.863843642
6.65,151.1811772,14.14058515,21.88719094,-0.19700797,-0.009379957,0.024383606,0.547474925,0.010000786,0.864102474
6.66,151.3689412,14.25307803,21.88772792,-0.197088313,-0.00938006,0.024388944,0.549614921,0.010000513,0.864450673
6.67,151.556469,14.36597464,21.88826398,-0.197173672,-0.009380173,0.024394508,0.551755629,0.009999039,0.864892428
6.68,151.7437596,14.47927458,21.88879897,-0.197263026,-0.009380298,0.024400293,0.553897061,0.009997257,0.865311112
6.69,151.9308121,14.59297745,21.88933281,-0.197355452,-0.009380433,0.0244063,0.556039231,0.009995528,0.865707118
6.7,152.1176256,14.70708287,21.88986541,-0.197450707,-0.009380578,0.024412531,0.558182158,0.00999454,0.866080445
6.71,152.3041992,14.82159044,21.89039672,-0.197548968,-0.009380732,0.024418989,0.56032586,0.009996045,0.866430386
6.72,152.4905318,14.93649977,21.89092676,-0.197650647,-0.009380896,0.024425672,0.562470354,0.009999105,0.866756356
6.73,152.6766225,15.05181047,21.89145559,-0.197756248,-0.009381069,0.024432569,0.564615652,0.010002594,0.867057818
6.74,152.8624704,15.16752213,21.89198326,-0.19786626,-0.009381251,0.024439661,0.566761763,0.010005893,0.867417453
6.75,153.0480745,15.28363435,21.89250976,-0.197980704,-0.009381443,0.024446932,0.568908691,0.010008138,0.867898035
6.76,153.233434,15.40014674,21.89303492,-0.198098658,-0.009381644,0.024454377,0.571056443,0.010007258,0.868353275
6.77,153.4185477,15.51705889,21.89355867,-0.198219098,-0.009381854,0.024461997,0.57320503,0.010005548,0.868782982
6.78,153.6034149,15.63437042,21.89408093,-0.198341731,-0.009382072,0.024469794,0.575354468,0.010003867,0.869186481
6.79,153.7880344,15.75208093,21.89460166,-0.198466723,-0.009382299,0.024477772,0.577504772,0.010002094,0.869562326
6.8,153.9724054,15.87019005,21.89512086,-0.198594513,-0.009382533,0.024485929,0.579655955,0.009999866,0.869909387
6.81,154.1565268,15.98869736,21.89563862,-0.19872566,-0.009382776,0.024494257,0.581808027,0.009997247,0.870227039
6.82,154.3403978,16.10760248,21.89615501,-0.198860729,-0.009383026,0.024502734,0.583960993,0.009994558,0.870566848
6.83,154.5240173,16.226905,21.89667005,-0.198999953,-0.009383284,0.024511339,0.586114852,0.009992052,0.871055952
6.84,154.7073845,16.3466045,21.89718359,-0.199142531,-0.00938355,0.024520064,0.588269607,0.009990497,0.871517925
6.85,154.8904983,16.4667006,21.89769556,-0.199287319,-0.009383824,0.024528906,0.59042526,0.009993111,0.871953778
6.86,155.0733578,16.58719288,21.89820588,-0.199433907,-0.009384105,0.024537866,0.592581823,0.009996696,0.872363461
6.87,155.255962,16.70808096,21.89871451,-0.199582356,-0.009384394,0.024546947,0.594739304,0.010000485,0.87274577
6.88,155.4383099,16.82936444,21.89922146,-0.199733014,-0.009384689,0.024556148,0.596897712,0.01000374,0.873099648
6.89,155.6204006,16.95104291,21.8997268,-0.199886361,-0.00938499,0.024565462,0.599057052,0.010004856,0.873424278
6.9,155.8022331,17.07311597,21.90023062,-0.20004291,-0.009385298,0.024574874,0.601217324,0.010003376,0.873736538
6.91,155.9838064,17.1955832,21.90073297,-0.200203004,-0.009385612,0.024584362,0.603378525,0.010001211,0.874229614
6.92,156.1651196,17.31844418,21.9012337,-0.20036591,-0.009385934,0.02459392,0.605540648,0.009999096,0.874692609
6.93,156.3461717,17.44169851,21.90173274,-0.200530345,-0.009386261,0.02460355,0.607703695,0.009997767,0.875125881
6.94,156.5269618,17.56534577,21.90223003,-0.200695828,-0.009386594,0.024613255,0.60986767,0.009999014,0.875529362
6.95,156.7074888,17.68938555,21.90272553,-0.2008624,-0.009386933,0.02462304,0.612032579,0.010001243,0.875902125
6.96,156.8877518,17.81381745,21.90321924,-0.201030421,-0.009387277,0.024632907,0.614198426,0.010003724,0.876243498
6.97,157.0677498,17.93864105,21.90371125,-0.201200407,-0.009387626,0.02464285,0.616365212,0.010005783,0.876553071
6.98,157.2474818,18.06385592,21.90420166,-0.201372911,-0.00938798,0.024652852,0.618532934,0.010006019,0.876830666
6.99,157.4269469,18.18946164,21.90469054,-0.201548387,-0.009388338,0.024662889,0.620701582,0.010003141,0.877285974
7,157.6061441,18.31545777,21.90517779,-0.201726248,-0.009388702,0.024672951,0.622871146,0.009999412,0.877728106
7.01,157.7850724,18.44184388,21.90566332,-0.201905181,-0.009389071,0.024683036,0.62504162,0.009995738,0.878139455
7.02,157.9637309,18.56861953,21.90614708,-0.202084555,-0.009389444,0.024693142,0.627213003,0.009993051,0.878520325
7.03,158.1421186,18.69578431,21.90662903,-0.202264296,-0.009389821,0.024703274,0.629385294,0.009993697,0.878870162
7.04,158.3202346,18.82333778,21.90710915,-0.20244468,-0.009390201,0.024713433,0.631558494,0.009996163,0.879188512
7.05,158.4980777,18.95127951,21.90758755,-0.202626157,-0.009390585,0.024723614,0.633732599,0.00999911,0.879475154
7.06,158.6756472,19.07960905,21.90806433,-0.202809232,-0.009390971,0.024733803,0.635907601,0.010001863,0.879730094
7.07,158.8529419,19.20832594,21.90853957,-0.202994339,-0.009391361,0.024743979,0.638083487,0.010003605,0.880125429
